,TimeStamp,VIN,MFG_Date,EngineRPM,VehicleSpeed,FuelSystemStatus,EngineCoolantTemp,ShortTermFuelTrim,LongTermFuelTrim,IntakeAirTemperature,ThrottlePosition,OxygenSensor,RelativeThrottlePosition,AmbientAirTemperature,AbsoluteThrottlePosition,EngineLoad
292,2022-12-09 11:38:44.186497+00:00,MA3NFG81SNA103948,1-2022,6085.25,67.94692786,34846.0,36.0,-24.21875,-32.8125,146.0,23.137254901960787,0.865,1.9607843137254903,89.0,30.98039215686275,7.450980392156864
293,2022-12-09 11:38:45.186497+00:00,MA3NFG81SNA103948,1-2022,10178.25,113.64871098,51879.0,182.0,-81.25,-93.75,168.0,15.294117647058826,0.8,36.86274509803922,111.0,26.27450980392157,25.882352941176475
294,2022-12-09 11:38:46.186497+00:00,MA3NFG81SNA103948,1-2022,6890.25,76.93542906,61641.0,169.0,37.5,61.71875,-6.0,9.411764705882355,0.025,15.294117647058826,52.0,38.82352941176471,36.078431372549026
295,2022-12-09 11:38:47.186497+00:00,MA3NFG81SNA103948,1-2022,3213.25,35.878635380000006,33253.0,164.0,56.25,-43.75,198.0,29.803921568627455,1.05,12.15686274509804,0.0,24.70588235294118,28.23529411764706
296,2022-12-09 11:38:48.186497+00:00,MA3NFG81SNA103948,1-2022,5114.25,57.10489722,30179.0,71.0,66.40625,82.8125,190.0,16.47058823529412,0.85,24.31372549019608,24.0,23.137254901960787,38.82352941176471
297,2022-12-09 11:38:49.186497+00:00,MA3NFG81SNA103948,1-2022,2390.25,26.689149060000002,21312.0,118.0,-35.9375,-67.1875,100.0,33.333333333333336,0.145,34.90196078431373,37.0,24.31372549019608,5.882352941176471
298,2022-12-09 11:38:50.186497+00:00,MA3NFG81SNA103948,1-2022,7631.25,85.2093165,52270.0,102.0,-57.8125,78.125,34.0,26.27450980392157,0.295,13.725490196078432,3.0,29.01960784313726,5.4901960784313735
299,2022-12-09 11:38:51.186497+00:00,MA3NFG81SNA103948,1-2022,10281.25,114.7987925,10558.0,93.0,37.5,-73.4375,202.0,19.215686274509807,1.02,36.47058823529412,190.0,37.64705882352942,27.843137254901965
300,2022-12-09 11:38:52.186497+00:00,MA3NFG81SNA103948,1-2022,7525.25,84.02573746,57433.0,-25.0,54.6875,49.21875,2.0,39.21568627450981,0.505,31.372549019607845,64.0,28.23529411764706,25.882352941176475
301,2022-12-09 11:38:53.186497+00:00,MA3NFG81SNA103948,1-2022,5905.25,65.93707666,61646.0,27.0,-31.25,-63.28125,68.0,11.764705882352942,0.23,12.941176470588237,40.0,23.529411764705884,33.333333333333336
302,2022-12-09 11:38:54.186497+00:00,MA3NFG81SNA103948,1-2022,9141.25,102.0697349,8383.0,213.0,57.8125,30.46875,68.0,18.039215686274513,0.91,17.647058823529413,35.0,0.0,29.803921568627455
303,2022-12-09 11:38:55.186497+00:00,MA3NFG81SNA103948,1-2022,3239.25,36.16894722,58727.0,213.0,-60.15625,-98.4375,42.0,36.078431372549026,0.005,21.568627450980394,133.0,7.450980392156864,25.098039215686278
304,2022-12-09 11:38:56.186497+00:00,MA3NFG81SNA103948,1-2022,9788.25,109.29403338,1477.0,84.0,96.875,24.21875,74.0,5.098039215686275,0.0,38.82352941176471,-18.0,35.68627450980392,21.176470588235297
305,2022-12-09 11:38:57.186497+00:00,MA3NFG81SNA103948,1-2022,7118.25,79.48124057999999,10263.0,108.0,-39.0625,55.46875,40.0,15.686274509803923,1.22,5.882352941176471,-25.0,18.039215686274513,15.686274509803923
306,2022-12-09 11:38:58.186497+00:00,MA3NFG81SNA103948,1-2022,3319.25,37.062214420000004,27961.0,58.0,41.40625,96.875,107.0,3.5294117647058827,0.96,12.15686274509804,66.0,8.627450980392158,38.43137254901961
307,2022-12-09 11:38:59.186497+00:00,MA3NFG81SNA103948,1-2022,2900.25,32.383727459999996,58690.0,134.0,-85.9375,38.28125,41.0,30.196078431372552,0.44,21.568627450980394,188.0,26.66666666666667,30.98039215686275
308,2022-12-09 11:39:00.186497+00:00,MA3NFG81SNA103948,1-2022,5392.25,60.20900074,58661.0,94.0,-77.34375,21.875,169.0,35.294117647058826,0.53,12.15686274509804,-16.0,38.43137254901961,20.7843137254902
309,2022-12-09 11:39:01.186497+00:00,MA3NFG81SNA103948,1-2022,200.25,2.23595946,17666.0,93.0,-39.0625,-63.28125,22.0,28.23529411764706,0.9400000000000001,31.372549019607845,134.0,2.7450980392156867,16.078431372549023
310,2022-12-09 11:39:02.186497+00:00,MA3NFG81SNA103948,1-2022,3846.25,42.946612099999996,11839.0,114.0,-64.0625,28.90625,74.0,14.50980392156863,0.315,3.9215686274509807,14.0,29.01960784313726,5.098039215686275
311,2022-12-09 11:39:03.186497+00:00,MA3NFG81SNA103948,1-2022,3682.25,41.115414339999994,11557.0,210.0,-52.34375,70.3125,54.0,25.882352941176475,0.97,29.01960784313726,-27.0,27.450980392156865,21.568627450980394
312,2022-12-09 11:39:04.186497+00:00,MA3NFG81SNA103948,1-2022,3889.25,43.42674322,37983.0,81.0,-46.09375,28.90625,101.0,14.50980392156863,0.23500000000000001,9.019607843137257,-23.0,25.882352941176475,33.72549019607843
313,2022-12-09 11:39:05.186497+00:00,MA3NFG81SNA103948,1-2022,554.25,6.18866682,27112.0,60.0,98.4375,33.59375,96.0,18.039215686274513,1.08,20.000000000000004,-23.0,27.450980392156865,8.627450980392158
314,2022-12-09 11:39:06.186497+00:00,MA3NFG81SNA103948,1-2022,874.25,9.761735620000001,36521.0,-21.0,-35.15625,64.0625,133.0,14.50980392156863,0.77,19.215686274509807,132.0,20.7843137254902,20.7843137254902
315,2022-12-09 11:39:07.186497+00:00,MA3NFG81SNA103948,1-2022,5793.25,64.68650258000001,33975.0,35.0,-58.59375,99.21875,36.0,37.254901960784316,0.7000000000000001,6.274509803921569,210.0,39.21568627450981,21.960784313725494
316,2022-12-09 11:39:08.186497+00:00,MA3NFG81SNA103948,1-2022,6255.25,69.84512066,49475.0,159.0,-100.0,63.28125,-6.0,2.3529411764705888,0.105,7.058823529411765,16.0,0.0,13.333333333333336
317,2022-12-09 11:39:09.186497+00:00,MA3NFG81SNA103948,1-2022,6233.25,69.59947217999999,54748.0,104.0,59.375,45.3125,69.0,14.50980392156863,0.515,20.7843137254902,205.0,3.5294117647058827,3.9215686274509807
318,2022-12-09 11:39:10.186497+00:00,MA3NFG81SNA103948,1-2022,6173.25,68.92952178,39219.0,-14.0,-26.5625,-44.53125,2.0,27.843137254901965,0.76,28.23529411764706,-27.0,34.50980392156863,27.450980392156865
319,2022-12-09 11:39:11.186497+00:00,MA3NFG81SNA103948,1-2022,5547.25,61.939705939999996,4493.0,72.0,-76.5625,-28.125,87.0,38.82352941176471,0.73,2.3529411764705888,-38.0,9.019607843137257,7.843137254901961
320,2022-12-09 11:39:12.186497+00:00,MA3NFG81SNA103948,1-2022,3234.25,36.11311802,27815.0,80.0,68.75,34.375,174.0,10.980392156862747,0.96,27.058823529411768,-32.0,3.9215686274509807,21.568627450980394
321,2022-12-09 11:39:13.186497+00:00,MA3NFG81SNA103948,1-2022,947.25,10.57684194,51916.0,-28.0,82.03125,-89.0625,-1.0,35.294117647058826,1.0150000000000001,12.15686274509804,25.0,12.549019607843139,24.31372549019608
322,2022-12-09 11:39:14.186497+00:00,MA3NFG81SNA103948,1-2022,5943.25,66.36137858000001,65476.0,24.0,98.4375,-74.21875,177.0,27.058823529411768,0.84,36.078431372549026,-16.0,16.078431372549023,20.7843137254902
323,2022-12-09 11:39:15.186497+00:00,MA3NFG81SNA103948,1-2022,6619.25,73.90948642,44711.0,182.0,35.15625,34.375,180.0,30.196078431372552,0.835,39.21568627450981,69.0,22.35294117647059,25.098039215686278
324,2022-12-09 11:39:16.186497+00:00,MA3NFG81SNA103948,1-2022,8041.25,89.7873109,43702.0,104.0,-25.78125,-75.78125,132.0,18.43137254901961,0.21,11.764705882352942,54.0,11.764705882352942,37.254901960784316
325,2022-12-09 11:39:17.186497+00:00,MA3NFG81SNA103948,1-2022,1230.25,13.736774659999998,6918.0,168.0,-92.96875,70.3125,119.0,25.882352941176475,0.44,31.764705882352946,162.0,17.647058823529413,29.803921568627455
326,2022-12-09 11:39:18.186497+00:00,MA3NFG81SNA103948,1-2022,4678.25,52.23659098,9420.0,214.0,-60.15625,35.9375,104.0,18.43137254901961,1.26,16.862745098039216,194.0,18.039215686274513,8.627450980392158
327,2022-12-09 11:39:19.186497+00:00,MA3NFG81SNA103948,1-2022,5467.25,61.04643874,54443.0,124.0,-59.375,-27.34375,69.0,4.313725490196079,0.48,15.686274509803923,122.0,16.862745098039216,14.901960784313728
328,2022-12-09 11:39:20.186497+00:00,MA3NFG81SNA103948,1-2022,4450.25,49.69077946,11989.0,-25.0,-42.1875,-67.96875,87.0,32.94117647058824,0.585,7.450980392156864,88.0,10.980392156862747,38.43137254901961
329,2022-12-09 11:39:21.186497+00:00,MA3NFG81SNA103948,1-2022,8923.25,99.63558178,14730.0,49.0,-28.90625,-43.75,91.0,24.70588235294118,0.005,27.058823529411768,113.0,23.137254901960787,23.921568627450984
330,2022-12-09 11:39:22.186497+00:00,MA3NFG81SNA103948,1-2022,6234.25,69.61063802,49145.0,-26.0,39.0625,-35.15625,209.0,7.843137254901961,0.29,34.117647058823536,188.0,20.7843137254902,28.62745098039216
331,2022-12-09 11:39:23.186497+00:00,MA3NFG81SNA103948,1-2022,2626.25,29.324287299999998,52354.0,211.0,-37.5,-58.59375,71.0,33.72549019607843,0.79,33.333333333333336,184.0,0.0,23.529411764705884
332,2022-12-09 11:39:24.186497+00:00,MA3NFG81SNA103948,1-2022,6285.25,70.18009586000001,17740.0,-2.0,-35.15625,-39.84375,-34.0,10.980392156862747,0.55,29.01960784313726,96.0,30.98039215686275,20.000000000000004
333,2022-12-09 11:39:25.186497+00:00,MA3NFG81SNA103948,1-2022,6502.25,72.60308314000001,10498.0,155.0,67.96875,-37.5,-38.0,17.254901960784316,0.655,24.70588235294118,18.0,38.03921568627452,33.72549019607843
334,2022-12-09 11:39:26.186497+00:00,MA3NFG81SNA103948,1-2022,896.25,10.0073841,9386.0,138.0,46.09375,-87.5,135.0,38.43137254901961,0.45,27.058823529411768,107.0,21.960784313725494,1.1764705882352944
335,2022-12-09 11:39:27.186497+00:00,MA3NFG81SNA103948,1-2022,296.25,3.3078800999999998,11472.0,69.0,49.21875,-76.5625,98.0,37.64705882352942,0.35000000000000003,28.62745098039216,-14.0,9.411764705882355,4.7058823529411775
336,2022-12-09 11:39:28.186497+00:00,MA3NFG81SNA103948,1-2022,4048.25,45.20211178,31356.0,-32.0,66.40625,-30.46875,108.0,4.7058823529411775,0.915,27.058823529411768,85.0,9.411764705882355,33.72549019607843
337,2022-12-09 11:39:29.186497+00:00,MA3NFG81SNA103948,1-2022,2301.25,25.6953893,2567.0,199.0,-79.6875,-89.0625,118.0,30.196078431372552,0.77,19.215686274509807,-15.0,3.1372549019607847,5.098039215686275
338,2022-12-09 11:39:30.186497+00:00,MA3NFG81SNA103948,1-2022,1983.25,22.14465218,63984.0,9.0,28.125,54.6875,47.0,20.000000000000004,1.1400000000000001,25.098039215686278,-6.0,29.01960784313726,14.11764705882353
339,2022-12-09 11:39:31.186497+00:00,MA3NFG81SNA103948,1-2022,8341.25,93.13706289999999,9834.0,186.0,-43.75,-35.15625,-21.0,0.7843137254901962,1.185,7.843137254901961,112.0,18.43137254901961,14.901960784313728
340,2022-12-09 11:39:32.186497+00:00,MA3NFG81SNA103948,1-2022,8306.25,92.7462585,22503.0,154.0,71.09375,-26.5625,161.0,6.274509803921569,1.07,30.196078431372552,135.0,4.7058823529411775,4.313725490196079
341,2022-12-09 11:39:33.186497+00:00,MA3NFG81SNA103948,1-2022,2588.25,28.899985380000004,290.0,-23.0,33.59375,55.46875,-35.0,13.333333333333336,0.405,31.764705882352946,208.0,14.901960784313728,27.450980392156865
342,2022-12-09 11:39:34.186497+00:00,MA3NFG81SNA103948,1-2022,5704.25,63.69274281999999,45441.0,170.0,-22.65625,-39.84375,103.0,21.960784313725494,0.6,15.294117647058826,67.0,32.54901960784314,33.333333333333336
343,2022-12-09 11:39:35.186497+00:00,MA3NFG81SNA103948,1-2022,5583.25,62.34167618,1105.0,129.0,-45.3125,-44.53125,58.0,22.74509803921569,1.125,16.862745098039216,150.0,5.098039215686275,25.490196078431374
344,2022-12-09 11:39:36.186497+00:00,MA3NFG81SNA103948,1-2022,9580.25,106.97153866000001,54396.0,185.0,36.71875,-78.125,126.0,12.15686274509804,0.34500000000000003,31.764705882352946,118.0,5.4901960784313735,28.23529411764706
345,2022-12-09 11:39:37.186497+00:00,MA3NFG81SNA103948,1-2022,4772.25,53.28617994,41177.0,-24.0,-55.46875,-44.53125,140.0,38.82352941176471,0.17,35.68627450980392,198.0,0.3921568627450981,3.5294117647058827
346,2022-12-09 11:39:38.186497+00:00,MA3NFG81SNA103948,1-2022,569.25,6.356154419999999,33737.0,104.0,99.21875,-40.625,68.0,21.568627450980394,1.2550000000000001,3.1372549019607847,133.0,0.0,24.70588235294118
347,2022-12-09 11:39:39.186497+00:00,MA3NFG81SNA103948,1-2022,9262.25,103.42080154,7333.0,90.0,49.21875,23.4375,-20.0,2.7450980392156867,0.03,18.43137254901961,-11.0,3.1372549019607847,2.7450980392156867
348,2022-12-09 11:39:40.186497+00:00,MA3NFG81SNA103948,1-2022,9546.25,106.59190009999999,41409.0,107.0,-48.4375,-25.0,93.0,37.64705882352942,0.65,37.64705882352942,-25.0,0.0,20.7843137254902
349,2022-12-09 11:39:41.186497+00:00,MA3NFG81SNA103948,1-2022,5839.25,65.20013121999999,15662.0,34.0,71.875,-28.90625,201.0,17.647058823529413,0.47500000000000003,23.921568627450984,184.0,17.254901960784316,34.90196078431373
350,2022-12-09 11:39:42.186497+00:00,MA3NFG81SNA103948,1-2022,9149.25,102.15906162,28679.0,68.0,-50.78125,-35.15625,179.0,15.686274509803923,1.24,24.70588235294118,-14.0,34.117647058823536,21.568627450980394
351,2022-12-09 11:39:43.186497+00:00,MA3NFG81SNA103948,1-2022,7090.25,79.16859706,38198.0,117.0,43.75,-97.65625,185.0,37.64705882352942,1.035,19.215686274509807,159.0,0.3921568627450981,26.66666666666667
352,2022-12-09 11:39:44.186497+00:00,MA3NFG81SNA103948,1-2022,8029.25,89.65332081999999,61539.0,-20.0,-80.46875,-71.875,-31.0,1.9607843137254903,0.8300000000000001,36.47058823529412,115.0,34.90196078431373,5.882352941176471
353,2022-12-09 11:39:45.186497+00:00,MA3NFG81SNA103948,1-2022,98.25,1.0970437799999997,33326.0,-13.0,-78.90625,-89.0625,128.0,34.50980392156863,1.125,6.274509803921569,38.0,14.11764705882353,36.47058823529412
354,2022-12-09 11:39:46.186497+00:00,MA3NFG81SNA103948,1-2022,3575.25,39.92066946,51904.0,200.0,78.125,-39.0625,207.0,17.254901960784316,0.06,27.843137254901965,143.0,34.90196078431373,20.7843137254902
355,2022-12-09 11:39:47.186497+00:00,MA3NFG81SNA103948,1-2022,8934.25,99.75840602,27002.0,-14.0,-25.0,91.40625,112.0,18.82352941176471,1.0050000000000001,24.70588235294118,115.0,20.000000000000004,19.215686274509807
356,2022-12-09 11:39:48.186497+00:00,MA3NFG81SNA103948,1-2022,6109.25,68.21490802,29314.0,-9.0,23.4375,24.21875,91.0,21.568627450980394,1.11,27.843137254901965,-27.0,20.7843137254902,31.764705882352946
357,2022-12-09 11:39:49.186497+00:00,MA3NFG81SNA103948,1-2022,9535.25,106.46907585999999,54836.0,204.0,59.375,85.9375,32.0,12.941176470588237,0.255,24.31372549019608,-9.0,4.313725490196079,14.50980392156863
358,2022-12-09 11:39:50.186497+00:00,MA3NFG81SNA103948,1-2022,2265.25,25.29341906,48781.0,7.0,46.875,-77.34375,192.0,30.196078431372552,1.24,21.568627450980394,184.0,3.9215686274509807,36.078431372549026
359,2022-12-09 11:39:51.186497+00:00,MA3NFG81SNA103948,1-2022,10155.25,113.39189666,7274.0,135.0,35.9375,-36.71875,146.0,18.82352941176471,0.725,36.078431372549026,18.0,25.098039215686278,33.333333333333336
360,2022-12-09 11:39:52.186497+00:00,MA3NFG81SNA103948,1-2022,6846.25,76.44413209999999,31475.0,143.0,89.84375,96.875,80.0,25.882352941176475,0.045,3.5294117647058827,173.0,18.43137254901961,29.411764705882355
361,2022-12-09 11:39:53.186497+00:00,MA3NFG81SNA103948,1-2022,7774.25,86.80603162,23227.0,140.0,-64.84375,67.96875,-32.0,20.7843137254902,0.665,7.058823529411765,73.0,21.960784313725494,14.50980392156863
362,2022-12-09 11:39:54.186497+00:00,MA3NFG81SNA103948,1-2022,6666.25,74.43428089999999,16147.0,167.0,-99.21875,74.21875,156.0,12.549019607843139,0.12,6.274509803921569,201.0,33.333333333333336,11.372549019607845
363,2022-12-09 11:39:55.186497+00:00,MA3NFG81SNA103948,1-2022,2825.25,31.546289459999993,19489.0,36.0,-34.375,92.1875,213.0,20.000000000000004,0.545,36.078431372549026,51.0,38.03921568627452,32.156862745098046
364,2022-12-09 11:39:56.186497+00:00,MA3NFG81SNA103948,1-2022,6799.25,75.91933762,51302.0,73.0,37.5,-38.28125,132.0,26.27450980392157,0.31,15.686274509803923,39.0,12.549019607843139,30.196078431372552
365,2022-12-09 11:39:57.186497+00:00,MA3NFG81SNA103948,1-2022,8094.25,90.37910042,23491.0,190.0,62.5,68.75,123.0,33.333333333333336,0.715,29.803921568627455,165.0,21.176470588235297,12.549019607843139
366,2022-12-09 11:39:58.186497+00:00,MA3NFG81SNA103948,1-2022,5541.25,61.872710899999994,33286.0,60.0,58.59375,67.1875,12.0,36.86274509803922,1.03,39.21568627450981,8.0,9.411764705882355,23.137254901960787
367,2022-12-09 11:39:59.186497+00:00,MA3NFG81SNA103948,1-2022,6621.25,73.9318181,51350.0,125.0,-85.15625,29.6875,148.0,28.23529411764706,0.775,29.803921568627455,212.0,16.078431372549023,36.86274509803922
368,2022-12-09 11:40:00.186497+00:00,MA3NFG81SNA103948,1-2022,4308.25,48.10523018,50850.0,182.0,53.90625,39.84375,214.0,20.000000000000004,0.485,9.803921568627452,110.0,16.078431372549023,35.294117647058826
369,2022-12-09 11:40:01.186497+00:00,MA3NFG81SNA103948,1-2022,2516.25,28.096044899999995,42143.0,210.0,-75.78125,-71.09375,166.0,20.3921568627451,0.745,9.411764705882355,37.0,13.333333333333336,21.960784313725494
370,2022-12-09 11:40:02.186497+00:00,MA3NFG81SNA103948,1-2022,1769.25,19.755162419999998,3695.0,30.0,-25.78125,60.9375,50.0,25.098039215686278,0.17,37.64705882352942,83.0,8.627450980392158,24.70588235294118
371,2022-12-09 11:40:03.186497+00:00,MA3NFG81SNA103948,1-2022,7781.25,86.8841925,28547.0,-19.0,21.875,34.375,183.0,9.411764705882355,0.13,12.941176470588237,75.0,14.50980392156863,16.078431372549023
372,2022-12-09 11:40:04.186497+00:00,MA3NFG81SNA103948,1-2022,3458.25,38.61426618,16602.0,72.0,-78.90625,78.90625,203.0,2.7450980392156867,0.84,1.9607843137254903,166.0,14.901960784313728,10.980392156862747
373,2022-12-09 11:40:05.186497+00:00,MA3NFG81SNA103948,1-2022,6337.25,70.76071954,4024.0,-12.0,42.96875,57.03125,174.0,34.90196078431373,0.9,17.254901960784316,113.0,32.156862745098046,15.686274509803923
374,2022-12-09 11:40:06.186497+00:00,MA3NFG81SNA103948,1-2022,4962.25,55.40768953999999,63789.0,185.0,40.625,89.0625,84.0,9.019607843137257,0.795,38.03921568627452,169.0,38.03921568627452,27.058823529411768
375,2022-12-09 11:40:07.186497+00:00,MA3NFG81SNA103948,1-2022,95.25,1.06354626,38047.0,-5.0,41.40625,-43.75,41.0,5.882352941176471,1.115,16.47058823529412,-23.0,18.43137254901961,35.294117647058826
376,2022-12-09 11:40:08.186497+00:00,MA3NFG81SNA103948,1-2022,2432.25,27.158114339999997,14592.0,161.0,92.96875,-35.9375,138.0,35.68627450980392,0.325,18.039215686274513,189.0,2.3529411764705888,38.03921568627452
377,2022-12-09 11:40:09.186497+00:00,MA3NFG81SNA103948,1-2022,2381.25,26.5886565,58049.0,127.0,26.5625,22.65625,25.0,31.764705882352946,0.92,7.843137254901961,114.0,19.215686274509807,35.68627450980392
378,2022-12-09 11:40:10.186497+00:00,MA3NFG81SNA103948,1-2022,4612.25,51.49964553999999,50928.0,-32.0,-48.4375,-40.625,125.0,32.54901960784314,0.15,1.5686274509803924,143.0,8.23529411764706,37.64705882352942
379,2022-12-09 11:40:11.186497+00:00,MA3NFG81SNA103948,1-2022,4314.25,48.17222522,43028.0,10.0,28.125,53.125,95.0,7.058823529411765,0.27,39.21568627450981,44.0,29.803921568627455,4.313725490196079
380,2022-12-09 11:40:12.186497+00:00,MA3NFG81SNA103948,1-2022,6361.25,71.0286997,17340.0,-8.0,94.53125,-53.90625,34.0,20.3921568627451,0.5,17.647058823529413,9.0,34.117647058823536,16.078431372549023
381,2022-12-09 11:40:13.186497+00:00,MA3NFG81SNA103948,1-2022,955.25,10.666168659999999,65031.0,90.0,-77.34375,-77.34375,124.0,12.15686274509804,1.04,9.803921568627452,149.0,36.078431372549026,31.372549019607845
382,2022-12-09 11:40:14.186497+00:00,MA3NFG81SNA103948,1-2022,2007.25,22.412632340000002,37025.0,-20.0,-77.34375,-70.3125,146.0,1.5686274509803924,0.98,23.529411764705884,143.0,16.078431372549023,10.588235294117649
383,2022-12-09 11:40:15.186497+00:00,MA3NFG81SNA103948,1-2022,3315.25,37.017551059999995,12814.0,68.0,-28.90625,85.9375,109.0,24.70588235294118,0.455,22.74509803921569,64.0,24.31372549019608,26.27450980392157
384,2022-12-09 11:40:16.186497+00:00,MA3NFG81SNA103948,1-2022,1699.25,18.973553619999997,32423.0,-37.0,-92.96875,-61.71875,69.0,33.333333333333336,0.23,21.176470588235297,60.0,17.254901960784316,38.03921568627452
385,2022-12-09 11:40:17.186497+00:00,MA3NFG81SNA103948,1-2022,9455.25,105.57580866,20834.0,-5.0,-23.4375,-67.1875,165.0,33.72549019607843,0.795,14.11764705882353,45.0,29.411764705882355,27.450980392156865
386,2022-12-09 11:40:18.186497+00:00,MA3NFG81SNA103948,1-2022,6893.25,76.96892657999999,30063.0,125.0,-29.6875,59.375,15.0,18.43137254901961,0.79,32.156862745098046,14.0,30.98039215686275,38.43137254901961
387,2022-12-09 11:40:19.186497+00:00,MA3NFG81SNA103948,1-2022,1219.25,13.61395042,40727.0,83.0,-35.9375,-26.5625,159.0,19.607843137254903,0.67,7.843137254901961,176.0,1.1764705882352944,2.7450980392156867
388,2022-12-09 11:40:20.186497+00:00,MA3NFG81SNA103948,1-2022,7213.25,80.54199537999999,15069.0,196.0,71.875,-57.8125,144.0,10.19607843137255,0.985,5.4901960784313735,-7.0,3.9215686274509807,7.450980392156864
389,2022-12-09 11:40:21.186497+00:00,MA3NFG81SNA103948,1-2022,4360.25,48.685853859999995,44156.0,13.0,94.53125,-25.0,112.0,8.23529411764706,0.86,12.941176470588237,68.0,3.1372549019607847,37.64705882352942
390,2022-12-09 11:40:22.186497+00:00,MA3NFG81SNA103948,1-2022,3344.25,37.34136042,42032.0,141.0,78.125,96.875,107.0,34.50980392156863,0.43,17.647058823529413,88.0,30.588235294117652,37.64705882352942
391,2022-12-09 11:40:23.186497+00:00,MA3NFG81SNA103948,1-2022,6860.25,76.60045386,12027.0,35.0,70.3125,99.21875,4.0,27.843137254901965,0.505,37.254901960784316,192.0,32.94117647058824,32.156862745098046
392,2022-12-09 11:40:24.186497+00:00,MA3NFG81SNA103948,1-2022,3633.25,40.56828818,29767.0,193.0,-46.09375,-92.96875,64.0,29.01960784313726,0.51,30.588235294117652,-29.0,20.7843137254902,15.686274509803923
393,2022-12-09 11:40:25.186497+00:00,MA3NFG81SNA103948,1-2022,1939.25,21.653355219999998,19492.0,114.0,-75.78125,-94.53125,101.0,4.7058823529411775,0.49,5.4901960784313735,166.0,18.82352941176471,18.039215686274513
394,2022-12-09 11:40:26.186497+00:00,MA3NFG81SNA103948,1-2022,28.25,0.31543498,26066.0,-5.0,42.96875,-68.75,101.0,17.647058823529413,1.27,26.27450980392157,44.0,3.1372549019607847,12.15686274509804
395,2022-12-09 11:40:27.186497+00:00,MA3NFG81SNA103948,1-2022,9093.25,101.53377457999999,28941.0,164.0,-73.4375,-32.8125,20.0,16.078431372549023,0.715,17.254901960784316,181.0,4.313725490196079,29.803921568627455
396,2022-12-09 11:40:28.186497+00:00,MA3NFG81SNA103948,1-2022,5385.25,60.13083986,43605.0,126.0,-39.0625,21.875,0.0,6.666666666666668,0.305,27.843137254901965,158.0,29.01960784313726,8.627450980392158
397,2022-12-09 11:40:29.186497+00:00,MA3NFG81SNA103948,1-2022,4071.25,45.45892609999999,64785.0,84.0,35.15625,-57.8125,-13.0,13.333333333333336,0.555,5.098039215686275,177.0,16.47058823529412,28.23529411764706
398,2022-12-09 11:40:30.186497+00:00,MA3NFG81SNA103948,1-2022,1778.25,19.85565498,4947.0,189.0,30.46875,70.3125,128.0,1.9607843137254903,0.445,7.843137254901961,159.0,37.254901960784316,26.27450980392157
399,2022-12-09 11:40:31.186497+00:00,MA3NFG81SNA103948,1-2022,1825.25,20.38044946,14136.0,28.0,87.5,-29.6875,178.0,0.0,1.05,24.70588235294118,24.0,17.254901960784316,9.411764705882355
400,2022-12-09 11:40:32.186497+00:00,MA3NFG81SNA103948,1-2022,6195.25,69.17517026000002,56641.0,202.0,-93.75,-36.71875,143.0,5.882352941176471,0.52,28.62745098039216,21.0,9.803921568627452,36.86274509803922
401,2022-12-09 11:40:33.186497+00:00,MA3NFG81SNA103948,1-2022,6343.25,70.82771458,58804.0,-17.0,22.65625,-86.71875,57.0,3.1372549019607847,1.04,30.588235294117652,186.0,7.450980392156864,37.64705882352942
402,2022-12-09 11:40:34.186497+00:00,MA3NFG81SNA103948,1-2022,7652.25,85.44379914000001,7904.0,115.0,-78.125,82.03125,215.0,10.980392156862747,0.37,9.411764705882355,29.0,26.27450980392157,4.313725490196079
403,2022-12-09 11:40:35.186497+00:00,MA3NFG81SNA103948,1-2022,7506.25,83.8135865,28615.0,189.0,95.3125,-36.71875,147.0,9.019607843137257,1.185,5.882352941176471,-24.0,20.000000000000004,36.078431372549026
404,2022-12-09 11:40:36.186497+00:00,MA3NFG81SNA103948,1-2022,6229.25,69.55480881999999,37438.0,61.0,-53.125,-40.625,-11.0,27.843137254901965,1.01,38.43137254901961,149.0,25.098039215686278,16.078431372549023
405,2022-12-09 11:40:37.186497+00:00,MA3NFG81SNA103948,1-2022,5643.25,63.011626580000005,17768.0,121.0,84.375,-55.46875,121.0,23.921568627450984,1.115,37.64705882352942,97.0,4.7058823529411775,5.4901960784313735
406,2022-12-09 11:40:38.186497+00:00,MA3NFG81SNA103948,1-2022,6691.25,74.7134269,23955.0,74.0,35.9375,-85.15625,5.0,8.627450980392158,0.92,21.960784313725494,159.0,26.27450980392157,16.862745098039216
407,2022-12-09 11:40:39.186497+00:00,MA3NFG81SNA103948,1-2022,4860.25,54.26877386,20750.0,-2.0,-91.40625,46.09375,53.0,22.35294117647059,0.855,32.54901960784314,-31.0,25.490196078431374,23.921568627450984
408,2022-12-09 11:40:40.186497+00:00,MA3NFG81SNA103948,1-2022,9918.25,110.74559257999998,30637.0,149.0,-78.125,99.21875,37.0,23.921568627450984,0.445,36.86274509803922,123.0,4.7058823529411775,6.274509803921569
409,2022-12-09 11:40:41.186497+00:00,MA3NFG81SNA103948,1-2022,3.25,0.03628898,60900.0,42.0,97.65625,97.65625,18.0,1.9607843137254903,1.175,27.058823529411768,79.0,14.50980392156863,12.941176470588237
